2/3/2023;;1;;2;;3;;1;;EMB44;;13;;21.005784216685463;;34.28462270673655
1/3/2023;;6;;2;;4;;2;;EMB58;;8;;21.324440356015337;;34.24375366681466
5/2/2023;;1;;1;;1;;1;;EMB14;;18;;21.062081868536257;;34.23864057081751
17/2/2023;;2;;2;;2;;2;;EMB48;;2;;21.030489687706613;;34.42034035729024
9/2/2023;;3;;1;;3;;3;;EMB39;;6;;21.43187030683823;;34.0222577150065
11/3/2023;;4;;3;;4;;4;;EMB22;;6;;21.883409645747854;;34.41341332840022
10/3/2023;;5;;4;;4;;1;;EMB33;;3;;21.7845378538321;;34.85664677623815
3/3/2023;;5;;5;;1;;2;;EMB5;;6;;21.851497014220264;;34.366332797738245
1/3/2023;;1;;6;;2;;3;;EMB2;;14;;21.40611126928976;;34.58470185192998
8/2/2023;;6;;7;;3;;4;;EMB5;;8;;21.105746797943876;;34.67353159211653
9/1/2023;;2;;2;;4;;1;;EMB55;;6;;21.458244252719677;;34.183495197990915
20/2/2023;;7;;1;;4;;2;;EMB52;;19;;21.561085167008862;;34.34278472975424
5/3/2023;;2;;3;;1;;3;;EMB40;;2;;21.587858974039104;;34.00804218567456
6/1/2023;;3;;4;;2;;4;;EMB39;;13;;21.73136942864038;;34.49442988603261
8/3/2023;;4;;5;;3;;1;;EMB42;;18;;21.08266709370519;;34.96708446645838
13/3/2023;;5;;6;;4;;2;;EMB35;;6;;21.5257802463877;;34.663782373850225
10/2/2023;;5;;4;;1;;3;;EMB6;;15;;21.858184860407505;;34.321698716402565
20/3/2023;;1;;2;;2;;4;;EMB2;;10;;21.219174014777725;;34.64239150882875
10/3/2023;;6;;2;;3;;1;;EMB16;;6;;21.628616096849;;34.254804371642635
10/3/2023;;1;;1;;4;;2;;EMB22;;2;;21.685941508290888;;34.98274860365315
3/1/2023;;2;;2;;1;;1;;EMB1;;8;;21.508627541024634;;34.85581716399565
13/3/2023;;3;;1;;2;;2;;EMB1;;11;;21.57693748762769;;34.22363525978459
17/1/2023;;4;;3;;3;;3;;EMB20;;15;;21.01093386251185;;34.11219199318306
11/2/2023;;5;;4;;4;;4;;EMB41;;13;;21.989581735689146;;34.512177310030324
13/1/2023;;5;;5;;4;;1;;EMB19;;1;;21.218881170733773;;34.35282861690064
19/3/2023;;1;;6;;1;;2;;EMB56;;8;;21.32206982557058;;34.17670533537847
17/2/2023;;6;;7;;2;;3;;EMB8;;19;;21.15661552376463;;34.366412375549615
18/1/2023;;2;;2;;3;;4;;EMB12;;4;;21.237070132568896;;34.89532344093419
7/3/2023;;7;;1;;4;;1;;EMB2;;7;;21.626491402802717;;34.69922296035153
1/3/2023;;2;;3;;4;;2;;EMB17;;13;;21.061340093731122;;34.82366492529359
12/3/2023;;3;;4;;1;;3;;EMB17;;15;;21.667743444687307;;34.6924945748214
4/2/2023;;4;;5;;2;;4;;EMB40;;18;;21.638014034130116;;34.564960768329804
11/1/2023;;5;;6;;3;;1;;EMB7;;20;;21.731282839371467;;34.30965022803079
8/3/2023;;5;;4;;4;;2;;EMB15;;2;;21.264374430974208;;34.89366449010497
20/3/2023;;1;;2;;1;;3;;EMB32;;6;;21.592050883614878;;34.99195225338615
19/2/2023;;6;;2;;2;;4;;EMB27;;11;;21.47600364407398;;34.83915575641658
13/1/2023;;1;;1;;3;;1;;EMB50;;15;;21.094306972905922;;34.05919481884014
3/1/2023;;2;;2;;4;;2;;EMB5;;16;;21.572947159272793;;34.459437421588184
3/1/2023;;3;;1;;1;;1;;EMB26;;16;;21.62199624311917;;34.480839943533134
19/1/2023;;4;;3;;2;;2;;EMB12;;20;;21.595155182180928;;34.53167265816487
5/3/2023;;5;;4;;3;;3;;EMB60;;15;;21.0826028572451;;34.763425311053034
9/1/2023;;5;;5;;4;;4;;EMB55;;7;;21.87251657133716;;34.057624307165256
2/2/2023;;1;;6;;4;;1;;EMB8;;3;;21.785422025778413;;34.89698859605725
11/2/2023;;6;;7;;1;;2;;EMB52;;11;;21.010335093583254;;34.89880503353903
19/3/2023;;2;;2;;2;;3;;EMB60;;15;;21.178270755507945;;34.8618446234749
18/3/2023;;7;;1;;3;;4;;EMB17;;6;;21.672446262675983;;34.50158445463689
3/1/2023;;2;;3;;4;;1;;EMB27;;14;;21.75415824153933;;34.58299505596872
5/3/2023;;3;;4;;4;;2;;EMB17;;21;;21.324119886246308;;34.04915303901407
15/1/2023;;4;;5;;1;;3;;EMB44;;5;;21.713139421570098;;34.06235153595526
5/2/2023;;5;;6;;2;;4;;EMB23;;14;;21.049268121292833;;34.963302345507316
3/1/2023;;5;;4;;3;;1;;EMB32;;18;;21.189251752692385;;34.08205272077181
5/2/2023;;1;;2;;4;;2;;EMB49;;5;;21.943225947956662;;34.006720727079234
13/2/2023;;6;;2;;1;;3;;EMB7;;6;;21.161249238278206;;34.911646156438664
8/3/2023;;1;;1;;2;;4;;EMB12;;4;;21.707614196163338;;34.39560992254203
3/2/2023;;2;;2;;3;;1;;EMB51;;14;;21.238711486887347;;34.53040518853837
14/3/2023;;3;;1;;4;;2;;EMB12;;8;;21.416523521531136;;34.678985365640294
13/2/2023;;4;;3;;1;;1;;EMB22;;16;;21.398052042048715;;34.47434400433493
19/1/2023;;5;;4;;2;;2;;EMB11;;20;;21.86685935438583;;34.352201095720645
20/1/2023;;5;;5;;3;;3;;EMB18;;8;;21.071723339502263;;34.103388661128335
19/2/2023;;1;;6;;4;;4;;EMB58;;19;;21.43226710017918;;34.60502846627787
9/2/2023;;6;;7;;4;;1;;EMB19;;19;;21.343293616984933;;34.2878827908231
4/2/2023;;2;;2;;1;;2;;EMB53;;19;;21.84972965831654;;34.42857448402679
12/1/2023;;7;;1;;2;;3;;EMB4;;11;;21.869468705395576;;34.267293888816646
13/2/2023;;2;;3;;3;;4;;EMB18;;21;;21.918178852311485;;34.18902416593689
10/2/2023;;3;;4;;4;;1;;EMB49;;6;;21.71963526913668;;34.747828841736066
8/3/2023;;4;;5;;4;;2;;EMB22;;21;;21.008228419921174;;34.686499329849546
14/3/2023;;5;;6;;1;;3;;EMB50;;13;;21.968016009366615;;34.95360602196445
17/2/2023;;5;;4;;2;;4;;EMB18;;7;;21.41061573767504;;34.23535065850414
8/2/2023;;1;;2;;3;;1;;EMB18;;18;;21.565344159320777;;34.46465767561249
6/1/2023;;6;;2;;4;;2;;EMB32;;8;;21.30084923190543;;34.27446339201355
10/2/2023;;1;;1;;1;;3;;EMB6;;16;;21.51426396534832;;34.67128169543324
9/3/2023;;2;;2;;2;;4;;EMB39;;5;;21.144707347446012;;34.09441655176154
12/3/2023;;3;;1;;3;;1;;EMB13;;17;;21.516788498065786;;34.58673705123981
10/3/2023;;4;;3;;4;;2;;EMB55;;21;;21.120969626441767;;34.185679241540875
13/1/2023;;5;;4;;1;;1;;EMB37;;15;;21.060539673635745;;34.92731529162552
5/3/2023;;5;;5;;2;;2;;EMB49;;6;;21.97986412432086;;34.4827323146671
15/2/2023;;1;;6;;3;;3;;EMB41;;1;;21.24737425397829;;34.680010538393006
13/1/2023;;6;;7;;4;;4;;EMB49;;9;;21.266672078590183;;34.0988766785514
11/2/2023;;2;;2;;4;;1;;EMB32;;19;;21.810202592931468;;34.98700078202125
18/1/2023;;7;;1;;1;;2;;EMB39;;7;;21.530632097299883;;34.98289960379205
11/2/2023;;2;;3;;2;;3;;EMB25;;18;;21.86692464337412;;34.926172025980506
9/2/2023;;3;;4;;3;;4;;EMB36;;19;;21.094559952519063;;34.89960052268819
20/1/2023;;4;;5;;4;;1;;EMB14;;11;;21.871479096429287;;34.66246939556464
16/1/2023;;5;;6;;4;;2;;EMB13;;15;;21.9916125775849;;34.580835689181065
20/1/2023;;5;;4;;1;;3;;EMB43;;19;;21.942529512775724;;34.09197485529467
6/3/2023;;1;;2;;2;;4;;EMB43;;11;;21.263352403153565;;34.19725372313932
10/2/2023;;6;;2;;3;;1;;EMB53;;5;;21.71086872997028;;34.72762488019362
16/1/2023;;1;;1;;4;;2;;EMB17;;21;;21.423032283726947;;34.31585286380059
11/1/2023;;2;;2;;1;;3;;EMB3;;17;;21.481020585991555;;34.61127014733636
2/2/2023;;3;;1;;2;;4;;EMB49;;3;;21.651010565354255;;34.65725667193717
9/1/2023;;4;;3;;3;;1;;EMB55;;11;;21.05890219307979;;34.718920005661516
6/2/2023;;5;;4;;4;;2;;EMB34;;18;;21.515181181580537;;34.32067066513708
7/2/2023;;5;;5;;1;;1;;EMB2;;14;;21.543769077620563;;34.404359508559324
10/1/2023;;1;;6;;2;;2;;EMB53;;21;;21.06681291818662;;34.5217022398795
7/3/2023;;6;;7;;3;;3;;EMB16;;1;;21.6419952818305;;34.26138297058845
10/3/2023;;2;;2;;4;;4;;EMB5;;21;;21.091171130887684;;34.70206403927514
20/2/2023;;7;;1;;4;;1;;EMB13;;5;;21.24590842655837;;34.623785658293244
19/3/2023;;2;;3;;1;;2;;EMB34;;19;;21.057316827948352;;34.64999566818879
16/1/2023;;3;;4;;2;;3;;EMB26;;7;;21.790973678592323;;34.936634305256156
5/3/2023;;4;;5;;3;;4;;EMB36;;13;;21.666451980824633;;34.021678857322456
6/3/2023;;5;;6;;4;;1;;EMB60;;18;;21.61200380951645;;34.42420320034058
2/1/2023;;5;;4;;4;;2;;EMB51;;14;;21.179159886463257;;34.64176350581517
8/3/2023;;1;;2;;1;;3;;EMB39;;2;;21.306411278597153;;34.7296832125505
10/1/2023;;6;;2;;2;;4;;EMB45;;6;;21.58367645140708;;34.39815884230295
10/3/2023;;1;;1;;3;;1;;EMB58;;13;;21.473743161762187;;34.23652152219516
19/1/2023;;2;;2;;4;;2;;EMB13;;4;;21.81417389407591;;34.24494435302945
5/1/2023;;3;;1;;1;;3;;EMB14;;15;;21.944365477652813;;34.584418302646405
13/1/2023;;4;;3;;2;;4;;EMB45;;8;;21.533638848235455;;34.505235606376935
13/3/2023;;5;;4;;3;;1;;EMB32;;18;;21.986185683909245;;34.198101435416454
5/1/2023;;5;;5;;4;;2;;EMB12;;7;;21.35655966117966;;34.08946037569553
13/2/2023;;1;;6;;1;;1;;EMB8;;10;;21.5091156685144;;34.75113993328879
10/1/2023;;6;;7;;2;;2;;EMB12;;1;;21.315795465639347;;34.64806214176844
16/3/2023;;2;;2;;3;;3;;EMB39;;21;;21.074002015378518;;34.19357690561857
2/3/2023;;7;;1;;4;;4;;EMB48;;8;;21.04404107081188;;34.075326837561136
10/2/2023;;2;;3;;4;;1;;EMB32;;9;;21.986449977993058;;34.004640743853415
13/1/2023;;3;;4;;1;;2;;EMB24;;19;;21.775272410694235;;34.38847991458656
12/2/2023;;4;;5;;2;;3;;EMB27;;18;;21.92257150757089;;34.310592714374785
7/1/2023;;5;;6;;3;;4;;EMB16;;15;;21.2129886639304;;34.30886323784251
10/3/2023;;5;;4;;4;;1;;EMB10;;1;;21.32644185766008;;34.52891622236924
5/3/2023;;1;;2;;4;;2;;EMB44;;3;;21.81480281667509;;34.003653624102725
20/3/2023;;6;;2;;1;;3;;EMB51;;2;;21.76540177010859;;34.757024029868674
11/3/2023;;1;;1;;2;;4;;EMB10;;21;;21.1506439687642;;34.58569827034352
7/1/2023;;2;;2;;3;;1;;EMB60;;4;;21.102505136206613;;34.706439759828555
8/1/2023;;3;;1;;4;;2;;EMB28;;14;;21.293938912876413;;34.93309213792082
1/1/2023;;4;;3;;1;;3;;EMB39;;5;;21.593812005081528;;34.10267816439258
11/2/2023;;5;;4;;2;;4;;EMB30;;10;;21.805585149268705;;34.05278563425619
11/1/2023;;5;;5;;3;;1;;EMB54;;13;;21.744782734562676;;34.188087130000774
20/2/2023;;1;;6;;4;;2;;EMB58;;2;;21.063168182229848;;34.30379106500136
9/3/2023;;6;;7;;1;;1;;EMB49;;3;;21.745014421608225;;34.6708315774405
18/2/2023;;2;;2;;2;;2;;EMB48;;15;;21.153465877244187;;34.207245572304316
5/3/2023;;7;;1;;3;;3;;EMB50;;12;;21.674107970846883;;34.017427036554764
20/1/2023;;2;;3;;4;;4;;EMB30;;10;;21.733708799551753;;34.14762342895721
17/3/2023;;3;;4;;4;;1;;EMB35;;14;;21.202219477069065;;34.39556991998621
3/3/2023;;4;;5;;1;;2;;EMB41;;11;;21.085160850845245;;34.10154950680401
6/2/2023;;5;;6;;2;;3;;EMB9;;5;;21.737976819764352;;34.26038448152804
13/2/2023;;5;;4;;3;;4;;EMB33;;17;;21.15682871791809;;34.42924940484249
2/2/2023;;1;;2;;4;;1;;EMB44;;3;;21.932961593951354;;34.18998074756238
17/3/2023;;6;;2;;4;;2;;EMB17;;9;;21.306025542240803;;34.07060326551181
12/2/2023;;1;;1;;1;;3;;EMB24;;17;;21.94138402097403;;34.89804256793913
9/3/2023;;2;;2;;2;;4;;EMB45;;16;;21.533196867450815;;34.062270062136484
19/1/2023;;3;;1;;3;;1;;EMB31;;4;;21.304807233987507;;34.54414294034931
1/1/2023;;4;;3;;4;;2;;EMB56;;9;;21.40779179311342;;34.36002423869597
9/3/2023;;5;;4;;1;;3;;EMB41;;8;;21.54644070367941;;34.550040739476714
20/1/2023;;5;;5;;2;;4;;EMB50;;10;;21.706512842913373;;34.824157647063345
2/1/2023;;1;;6;;3;;1;;EMB18;;7;;21.955224114308514;;34.243732728173825
20/3/2023;;6;;7;;4;;2;;EMB13;;20;;21.30307532730335;;34.5685625795183
7/3/2023;;2;;2;;1;;1;;EMB36;;9;;21.31970018476509;;34.45857316624429
16/2/2023;;7;;1;;2;;2;;EMB22;;1;;21.0474870769566;;34.62184247541458
16/3/2023;;2;;3;;3;;3;;EMB53;;9;;21.51468946586054;;34.37341669679526
6/3/2023;;3;;4;;4;;4;;EMB38;;1;;21.802845604529647;;34.905561715851775
1/1/2023;;4;;5;;4;;1;;EMB20;;9;;21.809017585275882;;34.802619506442745
9/3/2023;;5;;6;;1;;2;;EMB1;;14;;21.325284521800363;;34.12003659901736
18/2/2023;;5;;4;;2;;3;;EMB23;;3;;21.019934165730113;;34.25141482556646
2/3/2023;;1;;2;;3;;4;;EMB14;;21;;21.434228297577256;;34.139007530498255
15/3/2023;;6;;2;;4;;1;;EMB59;;11;;21.0731792904149;;34.12491732897644
5/3/2023;;1;;1;;4;;2;;EMB9;;21;;21.144670327962377;;34.38155573131405
20/3/2023;;2;;2;;1;;3;;EMB3;;11;;21.332907921370175;;34.13184074814529
4/1/2023;;3;;1;;2;;4;;EMB53;;11;;21.240206688032085;;34.41543656478402
6/3/2023;;4;;3;;3;;1;;EMB16;;13;;21.874908683992665;;34.05771343845463
7/3/2023;;5;;4;;4;;2;;EMB19;;3;;21.013689089486245;;34.6918713234386
6/1/2023;;5;;5;;1;;3;;EMB49;;18;;21.523307292237064;;34.09775032634807
2/1/2023;;1;;6;;2;;4;;EMB19;;3;;21.27387998625227;;34.13547161447147
7/1/2023;;6;;7;;3;;1;;EMB19;;16;;21.684587916357266;;34.99362617473928
2/2/2023;;2;;2;;4;;2;;EMB7;;4;;21.359992236066848;;34.85593506224597
6/1/2023;;7;;1;;1;;1;;EMB46;;4;;21.339658774905292;;34.44885230471857
11/1/2023;;2;;3;;2;;2;;EMB46;;21;;21.949201416258106;;34.14268218743982
3/1/2023;;3;;4;;3;;3;;EMB31;;15;;21.22217531527354;;34.5053361330669
12/2/2023;;4;;5;;4;;4;;EMB57;;3;;21.25124837289198;;34.6234983785878
6/1/2023;;5;;6;;4;;1;;EMB28;;20;;21.027174541253398;;34.240869251981174
19/2/2023;;5;;4;;1;;2;;EMB32;;9;;21.239454362748905;;34.42392787246226
19/1/2023;;1;;2;;2;;3;;EMB28;;11;;21.081054760460493;;34.57784794849312
4/1/2023;;6;;2;;3;;4;;EMB48;;19;;21.89933500668599;;34.99456017219676
7/1/2023;;1;;1;;4;;1;;EMB34;;12;;21.000378325245702;;34.5681388572383
11/2/2023;;2;;2;;4;;2;;EMB20;;7;;21.228607522003934;;34.91312565941978
1/1/2023;;3;;1;;1;;3;;EMB28;;11;;21.228627665525906;;34.953807065515846
18/2/2023;;4;;3;;2;;4;;EMB20;;9;;21.11450413311952;;34.66084213186277
4/1/2023;;5;;4;;3;;1;;EMB58;;17;;21.40493085725608;;34.55323492285113
3/3/2023;;5;;5;;4;;2;;EMB44;;11;;21.82760937196513;;34.63279367718527
16/3/2023;;1;;6;;1;;3;;EMB7;;16;;21.3205611818056;;34.11925407154225
2/3/2023;;6;;7;;2;;4;;EMB48;;14;;21.703418335201434;;34.30719696826812
11/2/2023;;2;;2;;3;;1;;EMB4;;9;;21.9487021191664;;34.5915393807497
2/2/2023;;7;;1;;4;;2;;EMB42;;17;;21.659760714992068;;34.80561179062979
15/3/2023;;2;;3;;1;;1;;EMB20;;3;;21.88257097849374;;34.69819247155473
11/3/2023;;3;;4;;2;;2;;EMB22;;7;;21.29779541703319;;34.20021569358978
9/2/2023;;4;;5;;3;;3;;EMB25;;20;;21.95219227105147;;34.49296036205963
1/1/2023;;5;;6;;4;;4;;EMB1;;11;;21.433212697749546;;34.95673220383178
13/2/2023;;5;;4;;4;;1;;EMB55;;8;;21.921888243244293;;34.04511038747769
14/2/2023;;1;;2;;1;;2;;EMB40;;15;;21.91308598362919;;34.90107098513313
1/3/2023;;6;;2;;2;;3;;EMB59;;3;;21.53775632548832;;34.30670160471258
14/1/2023;;1;;1;;3;;4;;EMB14;;2;;21.954385209930226;;34.078160732799084
11/3/2023;;2;;2;;4;;1;;EMB19;;5;;21.85673212370543;;34.09945121575647
6/2/2023;;3;;1;;4;;2;;EMB50;;10;;21.426313623060917;;34.15092487106826
17/1/2023;;4;;3;;1;;3;;EMB36;;3;;21.493397215338412;;34.698173727148045
5/2/2023;;5;;4;;2;;4;;EMB13;;11;;21.98422739913509;;34.132666293547416
18/1/2023;;5;;5;;3;;1;;EMB53;;20;;21.853473035401763;;34.70962793954687
19/3/2023;;1;;6;;4;;2;;EMB31;;18;;21.21201729257913;;34.60343291811304
2/3/2023;;6;;7;;1;;3;;EMB33;;2;;21.296426516702667;;34.79530458864753
11/2/2023;;2;;2;;2;;4;;EMB34;;16;;21.141400865264817;;34.16662214457411
14/3/2023;;7;;1;;3;;1;;EMB19;;11;;21.725758048015923;;34.479155664339885
3/1/2023;;2;;3;;4;;2;;EMB37;;14;;21.585187992816948;;34.57081479752337
14/3/2023;;3;;4;;1;;1;;EMB58;;19;;21.22256426834163;;34.21536728943394
3/2/2023;;4;;5;;2;;2;;EMB24;;16;;21.769930308766448;;34.09281503461024
17/3/2023;;5;;6;;3;;3;;EMB28;;20;;21.619065882878814;;34.62783534668942
15/1/2023;;5;;4;;4;;4;;EMB51;;3;;21.90268481329189;;34.54030781366242
4/3/2023;;1;;2;;4;;1;;EMB9;;9;;21.29869573749833;;34.70194149331611
9/1/2023;;6;;2;;1;;2;;EMB24;;9;;21.5066379450495;;34.6978966005104
10/1/2023;;1;;1;;2;;3;;EMB49;;7;;21.809600344734648;;34.20854255646031
13/2/2023;;2;;2;;3;;4;;EMB55;;5;;21.49145159077478;;34.64149809618394
18/2/2023;;3;;1;;4;;1;;EMB54;;7;;21.69283980740407;;34.90956969531899
10/2/2023;;4;;3;;4;;2;;EMB47;;12;;21.30263916301002;;34.94571099652847
8/3/2023;;5;;4;;1;;3;;EMB6;;1;;21.067026116082822;;34.92903656678547
9/3/2023;;5;;5;;2;;4;;EMB57;;13;;21.65597187607526;;34.998310234968244
1/3/2023;;1;;6;;3;;1;;EMB4;;2;;21.51776589220499;;34.218819822476064
20/1/2023;;6;;7;;4;;2;;EMB20;;6;;21.237366537778385;;34.08915749763803
18/1/2023;;2;;2;;1;;3;;EMB31;;16;;21.74160911717255;;34.05730405364719
16/1/2023;;7;;1;;2;;4;;EMB7;;14;;21.480876934655065;;34.442048296753875
9/3/2023;;2;;3;;3;;1;;EMB24;;17;;21.954887078257155;;34.10078342337999
11/1/2023;;3;;4;;4;;2;;EMB27;;15;;21.4757297372253;;34.308319695843366
2/1/2023;;4;;5;;1;;1;;EMB11;;15;;21.255816175350077;;34.348852609715
4/1/2023;;5;;6;;2;;2;;EMB31;;7;;21.911671751704013;;34.40934408620994
12/1/2023;;5;;4;;3;;3;;EMB20;;19;;21.806573753170188;;34.87771941687202
10/3/2023;;1;;2;;4;;4;;EMB14;;6;;21.880910260483553;;34.72850247608197
14/2/2023;;6;;2;;4;;1;;EMB17;;10;;21.861909098636698;;34.312817227622
20/2/2023;;1;;1;;1;;2;;EMB47;;14;;21.795973281806358;;34.890123633447175
18/2/2023;;2;;2;;2;;3;;EMB34;;13;;21.61665554146689;;34.022703225926556
11/1/2023;;3;;1;;3;;4;;EMB17;;2;;21.21340818170761;;34.143802111070784
15/1/2023;;4;;3;;4;;1;;EMB30;;12;;21.784460091446082;;34.2863372754509
4/2/2023;;5;;4;;4;;2;;EMB26;;2;;21.689365788162483;;34.89436547914296
15/1/2023;;5;;5;;1;;3;;EMB55;;7;;21.99371821521222;;34.25333764415371
20/1/2023;;1;;6;;2;;4;;EMB21;;9;;21.419274585248612;;34.78995582848727
14/1/2023;;6;;7;;3;;1;;EMB9;;10;;21.80417002180627;;34.10975245249522
8/2/2023;;2;;2;;4;;2;;EMB42;;1;;21.192014151495137;;34.34382519949394
13/1/2023;;7;;1;;1;;3;;EMB21;;13;;21.8707425058838;;34.91239231021252
8/1/2023;;2;;3;;2;;4;;EMB19;;5;;21.811713794299788;;34.01891648085952
8/1/2023;;3;;4;;3;;1;;EMB34;;15;;21.57338432960545;;34.60355916368585
8/3/2023;;4;;5;;4;;2;;EMB18;;18;;21.656845219141946;;34.76324376271476
10/2/2023;;5;;6;;1;;1;;EMB13;;18;;21.328356331110236;;34.482399966705565
3/2/2023;;5;;4;;2;;2;;EMB32;;8;;21.79681748814823;;34.63523628705564
12/3/2023;;1;;2;;3;;3;;EMB2;;3;;21.240072263598346;;34.18165743677939
15/2/2023;;6;;2;;4;;4;;EMB7;;10;;21.6272158788372;;34.66243435581318
18/3/2023;;1;;1;;4;;1;;EMB19;;3;;21.264788516409865;;34.37819769036815
6/2/2023;;2;;2;;1;;2;;EMB3;;8;;21.35031890109786;;34.80032056236988
18/3/2023;;3;;1;;2;;3;;EMB22;;5;;21.99931673141037;;34.958719638882265
8/3/2023;;4;;3;;3;;4;;EMB24;;1;;21.049734762993992;;34.04306362260779
2/3/2023;;5;;4;;4;;1;;EMB55;;7;;21.271829207542627;;34.20494814261494
19/3/2023;;5;;5;;4;;2;;EMB4;;14;;21.64550137245736;;34.28791271923968
20/1/2023;;1;;6;;1;;3;;EMB43;;16;;21.59113228175819;;34.2332539313981
10/3/2023;;6;;7;;2;;4;;EMB45;;15;;21.532092080662146;;34.28097542450269
10/3/2023;;2;;2;;3;;1;;EMB52;;20;;21.837489440265454;;34.01479581660075
1/2/2023;;7;;1;;4;;2;;EMB58;;7;;21.895927830256372;;34.28134944703144
11/2/2023;;2;;3;;1;;3;;EMB37;;1;;21.063590482281494;;34.839511930019086
18/1/2023;;3;;4;;2;;4;;EMB45;;18;;21.290128099010424;;34.57770687382955
5/1/2023;;4;;5;;3;;1;;EMB47;;11;;21.672143978687973;;34.765928465998876
7/1/2023;;5;;6;;4;;2;;EMB46;;8;;21.712453045224613;;34.69855754011559
6/2/2023;;5;;4;;1;;1;;EMB5;;15;;21.182952808802508;;34.01229704823277
16/3/2023;;1;;2;;2;;2;;EMB58;;20;;21.087467130645976;;34.90709937457149
1/2/2023;;6;;2;;3;;3;;EMB12;;11;;21.121521542803286;;34.03681652833002
11/3/2023;;1;;1;;4;;4;;EMB10;;3;;21.857086318186454;;34.46640418635412
9/1/2023;;2;;2;;4;;1;;EMB37;;11;;21.512418207026084;;34.8260181233993
4/2/2023;;3;;1;;1;;2;;EMB47;;13;;21.496393527797366;;34.34203535941738
2/1/2023;;4;;3;;2;;3;;EMB5;;2;;21.413348761350168;;34.31182401421243
5/2/2023;;5;;4;;3;;4;;EMB46;;17;;21.25807531988282;;34.41247369574346
7/2/2023;;5;;5;;4;;1;;EMB23;;7;;21.16102690579094;;34.36367370672583
17/1/2023;;1;;6;;4;;2;;EMB44;;7;;21.91863285498607;;34.55445704337888
17/1/2023;;6;;7;;1;;3;;EMB21;;13;;21.135197561133214;;34.16295510616669
19/3/2023;;2;;2;;2;;4;;EMB30;;12;;21.250351164513443;;34.7611920104743
19/2/2023;;7;;1;;3;;1;;EMB42;;13;;21.90463131539794;;34.60799856266487
17/3/2023;;2;;3;;4;;2;;EMB54;;7;;21.664224938452143;;34.83504822747037
3/3/2023;;3;;4;;1;;3;;EMB47;;13;;21.33175577775567;;34.325814259341804
11/1/2023;;4;;5;;2;;4;;EMB3;;15;;21.007992372845166;;34.82160909438052
7/2/2023;;5;;6;;3;;1;;EMB50;;10;;21.511105362410827;;34.158574223570064
14/2/2023;;5;;4;;4;;2;;EMB35;;15;;21.381348190986962;;34.987474217854725
11/1/2023;;1;;2;;1;;1;;EMB53;;11;;21.534044971742148;;34.090267046672565
3/2/2023;;6;;2;;2;;2;;EMB49;;20;;21.56193070477564;;34.45330840005079
12/3/2023;;1;;1;;3;;3;;EMB59;;12;;21.015039460555712;;34.97694107070135
2/3/2023;;2;;2;;4;;4;;EMB7;;19;;21.97880057225521;;34.02367079394141
19/3/2023;;3;;1;;4;;1;;EMB30;;19;;21.16775868372468;;34.91918004764154
12/3/2023;;4;;3;;1;;2;;EMB56;;18;;21.935856931137682;;34.79783972923624
8/3/2023;;5;;4;;2;;3;;EMB24;;21;;21.073096744727437;;34.22132303878111
13/3/2023;;5;;5;;3;;4;;EMB8;;9;;21.545531801386616;;34.4217588168243
7/2/2023;;1;;6;;4;;1;;EMB35;;14;;21.116608404465598;;34.531932952549475
16/3/2023;;6;;7;;4;;2;;EMB22;;8;;21.986685377106678;;34.40921366298737
18/3/2023;;2;;2;;1;;3;;EMB49;;12;;21.475632941391318;;34.12919929274064
5/3/2023;;7;;1;;2;;4;;EMB6;;9;;21.055306182441953;;34.82684731932249
7/3/2023;;2;;3;;3;;1;;EMB54;;9;;21.379802726287092;;34.734496818560885
12/1/2023;;3;;4;;4;;2;;EMB35;;15;;21.014219120153985;;34.59136896519653
4/3/2023;;4;;5;;1;;3;;EMB50;;13;;21.412455973272117;;34.808643978761076
17/2/2023;;5;;6;;2;;4;;EMB46;;8;;21.446570536553853;;34.620149179056526
5/3/2023;;5;;4;;3;;1;;EMB41;;6;;21.8178068136854;;34.23596663652962
9/3/2023;;1;;2;;4;;2;;EMB54;;16;;21.628355629766958;;34.101613094130826
17/2/2023;;6;;2;;1;;1;;EMB22;;5;;21.445463006088374;;34.301012757103855
20/3/2023;;1;;1;;2;;2;;EMB3;;5;;21.392050112471747;;34.774590450671155
1/1/2023;;2;;2;;3;;3;;EMB2;;1;;21.957544312986784;;34.70685196634828
9/1/2023;;3;;1;;4;;4;;EMB2;;17;;21.026887994117338;;34.68250535181012
11/3/2023;;4;;3;;4;;1;;EMB56;;18;;21.387700003376988;;34.54266079388389
3/1/2023;;5;;4;;1;;2;;EMB31;;14;;21.058875677249016;;34.58566297510623
18/3/2023;;5;;5;;2;;3;;EMB23;;9;;21.33356107058974;;34.2091195316393
5/2/2023;;1;;6;;3;;4;;EMB16;;16;;21.715414297230776;;34.36430875205059
7/2/2023;;6;;7;;4;;1;;EMB50;;2;;21.706655580056832;;34.74594397962345
10/2/2023;;2;;2;;4;;2;;EMB27;;14;;21.45434779653447;;34.02151968807575
12/2/2023;;7;;1;;1;;3;;EMB16;;15;;21.08439430339183;;34.08010395331379
6/2/2023;;2;;3;;2;;4;;EMB11;;6;;21.14171041521781;;34.78178550437941
20/1/2023;;3;;4;;3;;1;;EMB25;;4;;21.21547038189919;;34.852017539013524
18/2/2023;;4;;5;;4;;2;;EMB48;;10;;21.374683885370228;;34.46510439519083
